DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	3.36541	336	5	1	1	8	2	3	0	15535	26	0	23.5217	0	3.00155e-06
DL	3.36564	336	5	2	1	7	2	3	0	13595	26	0	23.5568	0	1.33074e-06
DL	3.36591	336	5	3	1	8	2	3	0	15535	26	0	23.619	0	1.51695e-06
DL	3.36614	336	6	0	1	7	2	3	0	13595	26	0	23.6471	0	1.00357e-06
DL	3.36641	336	6	1	1	8	2	3	0	15535	26	0	23.6107	0	7.80872e-07
DL	3.36664	336	6	2	1	7	2	3	0	13595	26	0	23.609	0	8.00878e-07
DL	3.36691	336	6	3	1	8	2	3	0	15535	26	0	23.6057	0	2.15177e-06
DL	3.36714	336	7	0	1	7	2	3	0	13595	26	0	23.6518	0	5.00582e-07
DL	3.36741	336	7	1	1	8	2	3	0	15535	26	0	23.6099	0	2.98004e-07
DL	3.36764	336	7	2	1	7	2	3	0	13595	26	0	23.6053	0	1.05567e-07
DL	3.36791	336	7	3	1	8	2	3	0	15535	26	0	23.6343	0	6.77222e-09
DL	3.36814	336	8	0	1	7	2	3	0	13595	26	0	23.67	0	3.8451e-10
DL	3.36841	336	8	1	1	8	2	3	0	15535	26	0	23.6386	0	3.13167e-10
DL	3.36864	336	8	2	1	7	2	3	0	13595	26	0	23.6172	0	1.4791e-10
DL	3.36891	336	8	3	1	8	2	3	0	15535	26	0	23.574	0	2.05687e-10
DL	3.36914	336	9	0	1	7	2	3	0	13595	26	0	23.6191	0	9.85332e-11
DL	3.36941	336	9	1	1	8	2	3	0	15535	26	0	23.5831	0	2.52367e-10
DL	3.36964	336	9	2	1	7	2	3	0	13595	26	0	23.6086	0	2.73893e-10
DL	3.36991	336	9	3	1	8	2	3	0	15535	26	0	23.6641	0	2.18218e-10
DL	3.37014	337	0	0	1	7	2	3	0	13595	26	0	23.7033	0	1.09043e-10
DL	3.37041	337	0	1	1	8	2	3	0	15535	26	0	23.7508	0	1.12703e-10
DL	3.37064	337	0	2	1	7	2	3	0	13595	26	0	23.828	0	8.89309e-11
UL	3.37066	337	0	2	8	1	2	3	0	2035	27	0	23.8059 	1	0.602868
DL	3.37091	337	0	3	1	8	2	3	0	15535	26	0	23.8086	0	2.9051e-10
UL	3.37093	337	0	3	9	1	2	3	0	2035	27	0	23.8229 	1	0.553778
DL	3.37114	337	1	0	1	7	2	3	0	13595	26	0	23.805	0	6.52298e-10
UL	3.37116	337	1	0	8	1	2	3	0	2035	27	0	23.7673 	1	0.575023
DL	3.37141	337	1	1	1	8	2	3	0	15535	26	0	23.7734	0	3.27829e-09
UL	3.37143	337	1	1	9	1	2	3	0	2035	27	1	23.7519 	0	0
DL	3.37164	337	1	2	1	7	2	3	0	13595	26	0	23.7694	0	9.38408e-09
UL	3.37166	337	1	2	8	1	2	3	0	2035	27	1	23.7846 	0	0
DL	3.37191	337	1	3	1	8	2	3	0	15535	26	0	23.7958	0	2.97752e-08
UL	3.37193	337	1	3	9	1	2	3	0	2035	27	1	23.8034 	0	0
DL	3.37214	337	2	0	1	7	2	3	0	13595	26	0	23.7926	0	4.15717e-08
DL	3.37241	337	2	1	1	8	2	3	0	15535	26	0	23.8462	0	4.34521e-08
DL	3.37264	337	2	2	1	7	2	3	0	13595	26	0	23.8818	0	6.27828e-08
DL	3.37291	337	2	3	1	8	2	3	0	15535	26	0	23.8631	0	9.00219e-08
DL	3.37314	337	3	0	1	7	2	3	0	13595	26	0	23.8491	0	1.02182e-07
DL	3.37341	337	3	1	1	8	2	3	0	15535	26	0	23.8437	0	7.94284e-08
DL	3.37364	337	3	2	1	7	2	3	0	13595	26	0	23.8406	0	5.6533e-08
DL	3.37391	337	3	3	1	8	2	3	0	15535	26	0	23.9262	0	5.33262e-08
DL	3.37414	337	4	0	1	7	2	3	0	13595	26	0	23.8859	0	5.04585e-08
DL	3.37441	337	4	1	1	8	2	3	0	15535	26	0	23.9223	0	2.5977e-08
DL	3.37464	337	4	2	1	7	2	3	0	13595	26	0	23.8968	0	4.87305e-08
DL	3.37491	337	4	3	1	8	2	3	0	15535	26	0	23.9357	0	2.87822e-08
DL	3.37514	337	5	0	1	7	2	3	0	13595	26	0	23.9596	0	1.6998e-08
DL	3.37541	337	5	1	1	8	2	3	0	15535	26	0	23.9595	0	8.1185e-08
DL	3.37564	337	5	2	1	7	2	3	0	13595	26	0	23.9239	0	7.78993e-08
DL	3.37591	337	5	3	1	8	2	3	0	15535	26	0	23.898	0	3.74606e-08
DL	3.37614	337	6	0	1	7	2	3	0	13595	26	0	23.9252	0	4.44605e-08
DL	3.37641	337	6	1	1	8	2	3	0	15535	26	0	23.9361	0	7.02962e-08
DL	3.37664	337	6	2	1	7	2	3	0	13595	26	0	23.9821	0	3.29201e-08
DL	3.37691	337	6	3	1	8	2	3	0	15535	26	0	24.0274	0	2.01174e-08
DL	3.37714	337	7	0	1	7	2	3	0	13595	26	0	24.0693	0	1.5273e-08
DL	3.37741	337	7	1	1	8	2	3	0	15535	26	0	24.0186	0	5.0491e-08
DL	3.37764	337	7	2	1	7	2	3	0	13595	26	0	23.9495	0	1.47708e-07
DL	3.37791	337	7	3	1	8	2	3	0	15535	26	0	23.9294	0	3.08118e-07
DL	3.37814	337	8	0	1	7	2	3	0	13595	26	0	23.9697	0	3.42502e-07
DL	3.37841	337	8	1	1	8	2	3	0	15535	26	0	23.9468	0	9.60872e-07
DL	3.37864	337	8	2	1	7	2	3	0	13595	26	0	24.0061	0	4.70502e-07
DL	3.37891	337	8	3	1	8	2	3	0	15535	26	0	23.9848	0	5.48139e-07
DL	3.37914	337	9	0	1	7	2	3	0	13595	26	0	24.0598	0	1.43107e-07
DL	3.37941	337	9	1	1	8	2	3	0	15535	26	0	24.0546	0	7.54525e-08
DL	3.37964	337	9	2	1	7	2	3	0	13595	26	0	24.082	0	6.04427e-08
DL	3.37991	337	9	3	1	8	2	3	0	15535	26	0	24.0876	0	3.31883e-08
DL	3.38014	338	0	0	1	7	2	3	0	13595	26	0	24.0087	0	1.90266e-08
DL	3.38041	338	0	1	1	8	2	3	0	15535	26	0	23.999	0	1.45896e-08
DL	3.38064	338	0	2	1	7	2	3	0	13595	26	0	24.0358	0	2.37732e-09
DL	3.38091	338	0	3	1	8	2	3	0	15535	26	0	24.1322	0	2.68613e-10
DL	3.38114	338	1	0	1	7	2	3	0	13595	26	0	24.1481	0	2.52874e-10
DL	3.38141	338	1	1	1	8	2	3	0	15535	26	0	24.1755	0	2.06778e-10
UL	3.38143	338	1	1	9	1	2	3	0	1943	26	0	24.1496 	0	1.37334e-10
DL	3.38164	338	1	2	1	7	2	3	0	13595	26	0	24.1285	0	3.00604e-10
UL	3.38166	338	1	2	8	1	2	3	0	1943	26	0	24.1509 	0	8.60708e-11
DL	3.38191	338	1	3	1	8	2	3	0	15535	26	0	24.175	0	1.66103e-10
UL	3.38193	338	1	3	9	1	2	3	0	1943	26	0	24.1633 	0	3.40474e-11
DL	3.38214	338	2	0	1	7	2	3	0	13595	26	0	24.1566	0	1.10979e-10
DL	3.38241	338	2	1	1	8	2	3	0	15535	26	0	24.1264	0	2.25262e-10
DL	3.38264	338	2	2	1	7	2	3	0	13595	26	0	24.0318	0	5.75983e-10
DL	3.38291	338	2	3	1	8	2	3	0	15535	26	0	24.0682	0	2.99174e-10
DL	3.38314	338	3	0	1	7	2	3	0	13595	26	0	24.0966	0	4.36155e-10
DL	3.38341	338	3	1	1	8	2	3	0	15535	26	0	24.1327	0	1.66787e-09
DL	3.38364	338	3	2	1	7	2	3	0	13595	26	0	24.1291	0	2.51107e-09
DL	3.38391	338	3	3	1	8	2	3	0	15535	26	0	24.0881	0	4.1908e-09
DL	3.38414	338	4	0	1	7	2	3	0	13595	26	0	24.0983	0	6.13343e-09
DL	3.38441	338	4	1	1	8	2	3	0	15535	26	0	24.0945	0	1.43733e-08
DL	3.38464	338	4	2	1	7	2	3	0	13595	26	0	24.0389	0	1.30097e-08
DL	3.38491	338	4	3	1	8	2	3	0	15535	26	0	24.0179	0	2.91011e-08
DL	3.38514	338	5	0	1	7	2	3	0	13595	26	0	23.9548	0	2.00635e-07
DL	3.38541	338	5	1	1	8	2	3	0	15535	26	0	23.8827	0	7.50724e-07
DL	3.38564	338	5	2	1	7	2	3	0	13595	26	0	23.8421	0	5.76235e-07
DL	3.38591	338	5	3	1	8	2	3	0	15535	26	0	23.8425	0	7.14098e-07
DL	3.38614	338	6	0	1	7	2	3	0	13595	26	0	23.8714	0	7.18811e-07
DL	3.38641	338	6	1	1	8	2	3	0	15535	26	0	23.8732	0	6.08629e-07
DL	3.38664	338	6	2	1	7	2	3	0	13595	26	0	23.9141	0	2.70294e-07
DL	3.38691	338	6	3	1	8	2	3	0	15535	26	0	23.9049	0	2.65534e-07
DL	3.38714	338	7	0	1	7	2	3	0	13595	26	0	23.951	0	7.35389e-08
DL	3.38741	338	7	1	1	8	2	3	0	15535	26	0	23.8377	0	3.67129e-07
DL	3.38764	338	7	2	1	7	2	3	0	13595	26	0	23.8219	0	3.86629e-07
DL	3.38791	338	7	3	1	8	2	3	0	15535	26	0	23.8904	0	1.76109e-07
DL	3.38814	338	8	0	1	7	2	3	0	13595	26	0	23.8958	0	7.74198e-08
DL	3.38841	338	8	1	1	8	2	3	0	15535	26	0	23.8831	0	6.60842e-08
DL	3.38864	338	8	2	1	7	2	3	0	13595	26	0	23.8505	0	1.13022e-07
DL	3.38891	338	8	3	1	8	2	3	0	15535	26	0	23.8677	0	1.41172e-07
DL	3.38914	338	9	0	1	7	2	3	0	13595	26	0	23.8343	0	2.53132e-07
DL	3.38941	338	9	1	1	8	2	3	0	15535	26	0	23.907	0	1.85533e-07
DL	3.38964	338	9	2	1	7	2	3	0	13595	26	0	23.8957	0	2.58623e-07
DL	3.38991	338	9	3	1	8	2	3	0	15535	26	0	23.8544	0	4.7952e-07
DL	3.39014	339	0	0	1	7	2	3	0	13595	26	0	23.83	0	6.32791e-07
DL	3.39041	339	0	1	1	8	2	3	0	15535	26	0	23.8751	0	6.09959e-07
DL	3.39064	339	0	2	1	7	2	3	0	13595	26	0	23.9143	0	3.86178e-07
DL	3.39091	339	0	3	1	8	2	3	0	15535	26	0	23.8667	0	4.55409e-07
DL	3.39114	339	1	0	1	7	2	3	0	13595	26	0	23.8869	0	1.48682e-07
DL	3.39141	339	1	1	1	8	2	3	0	15535	26	0	23.8621	0	1.28826e-07
DL	3.39164	339	1	2	1	7	2	3	0	13595	26	0	23.9043	0	5.88006e-08
DL	3.39191	339	1	3	1	8	2	3	0	15535	26	0	23.8597	0	1.66796e-07
DL	3.39214	339	2	0	1	7	2	3	0	13595	26	0	23.8569	0	8.79693e-08
UL	3.39216	339	2	0	8	1	2	3	0	2035	27	0	23.8647 	0	0.844422
DL	3.39241	339	2	1	1	8	2	3	0	15535	26	0	23.8842	0	1.02625e-07
UL	3.39243	339	2	1	9	1	2	3	0	2035	27	0	23.8673 	1	0.736564
DL	3.39264	339	2	2	1	7	2	3	0	13595	26	0	23.8966	0	1.267e-07
UL	3.39266	339	2	2	8	1	2	3	0	2035	27	0	23.8902 	0	0.62714
DL	3.39291	339	2	3	1	8	2	3	0	15535	26	0	23.8833	0	1.64189e-07
DL	3.39314	339	3	0	1	7	2	3	0	13595	26	0	23.8267	0	2.451e-07
UL	3.39316	339	3	0	8	1	2	3	0	2035	27	1	23.8667 	0	0
DL	3.39341	339	3	1	1	8	2	3	0	15535	26	0	23.898	0	2.24485e-07
DL	3.39364	339	3	2	1	7	2	3	0	13595	26	0	23.9047	0	5.95169e-07
DL	3.39391	339	3	3	1	8	2	3	0	15535	26	0	23.9429	0	5.52391e-07
DL	3.39414	339	4	0	1	7	2	3	0	13595	26	0	23.9794	0	2.98176e-07
DL	3.39441	339	4	1	1	8	2	3	0	15535	26	0	24.028	0	6.54285e-07
DL	3.39464	339	4	2	1	7	2	3	0	13595	26	0	23.9355	0	1.19935e-06
DL	3.39491	339	4	3	1	8	2	3	0	15535	26	0	23.9642	0	3.85181e-07
DL	3.39514	339	5	0	1	7	2	3	0	13595	26	0	23.9459	0	6.53188e-07
DL	3.39541	339	5	1	1	8	2	3	0	15535	26	0	24.0021	0	1.01231e-06
DL	3.39564	339	5	2	1	7	2	3	0	13595	26	0	24.0435	0	5.63287e-07
DL	3.39591	339	5	3	1	8	2	3	0	15535	26	0	24.0327	0	5.60965e-07
DL	3.39614	339	6	0	1	7	2	3	0	13595	26	0	23.9699	0	6.79775e-07
DL	3.39641	339	6	1	1	8	2	3	0	15535	26	0	23.9574	0	6.55273e-07
DL	3.39664	339	6	2	1	7	2	3	0	13595	26	0	24.0015	0	1.07996e-07
DL	3.39691	339	6	3	1	8	2	3	0	15535	26	0	23.9959	0	2.76203e-08
DL	3.39714	339	7	0	1	7	2	3	0	13595	26	0	24.0416	0	5.24595e-09
DL	3.39741	339	7	1	1	8	2	3	0	15535	26	0	24.0683	0	3.0531e-09
DL	3.39764	339	7	2	1	7	2	3	0	13595	26	0	24.0699	0	9.08857e-10
DL	3.39791	339	7	3	1	8	2	3	0	15535	26	0	24.0003	0	9.71124e-10
DL	3.39814	339	8	0	1	7	2	3	0	13595	26	0	24.0592	0	1.17902e-10
DL	3.39841	339	8	1	1	8	2	3	0	15535	26	0	23.9866	0	7.76752e-11
DL	3.39864	339	8	2	1	7	2	3	0	13595	26	0	23.9844	0	4.33773e-11
DL	3.39891	339	8	3	1	8	2	3	0	15535	26	0	23.9838	0	4.59183e-11
DL	3.39914	339	9	0	1	7	2	3	0	13595	26	0	24.0361	0	1.27118e-11
DL	3.39941	339	9	1	1	8	2	3	0	15535	26	0	24.0211	0	8.90388e-12
DL	3.39964	339	9	2	1	7	2	3	0	13595	26	0	23.9884	0	8.57514e-12
DL	3.39991	339	9	3	1	8	2	3	0	15535	26	0	23.9434	0	1.88149e-11
DL	3.40014	340	0	0	1	7	2	3	0	13595	26	0	23.8316	0	8.85991e-11
DL	3.40041	340	0	1	1	8	2	3	0	15535	26	0	23.7954	0	3.46218e-10
DL	3.40064	340	0	2	1	7	2	3	0	13595	26	0	23.8264	0	6.55116e-10
DL	3.40091	340	0	3	1	8	2	3	0	15535	26	0	23.8229	0	2.42181e-09
DL	3.40114	340	1	0	1	7	2	3	0	13595	26	0	23.8707	0	4.90731e-09
DL	3.40141	340	1	1	1	8	2	3	0	15535	26	0	23.7764	0	7.85854e-08
DL	3.40164	340	1	2	1	7	2	3	0	13595	26	0	23.751	0	3.6809e-07
DL	3.40191	340	1	3	1	8	2	3	0	15535	26	0	23.7744	0	1.1453e-06
DL	3.40214	340	2	0	1	7	2	3	0	13595	26	0	23.7527	0	2.37741e-06
DL	3.40241	340	2	1	1	8	2	3	0	15535	26	0	38.6879	0	0
DL	3.40264	340	2	2	1	7	2	3	0	13595	26	0	38.7609	0	0
DL	3.40291	340	2	3	1	8	2	3	0	15535	26	0	38.7214	0	0
UL	3.40293	340	2	3	9	1	2	3	0	1943	26	0	38.7318 	0	0
DL	3.40314	340	3	0	1	7	2	3	0	14713	28	0	38.7225	0	0
UL	3.40316	340	3	0	8	1	2	3	0	1943	26	0	38.7379 	0	0
DL	3.40339	340	3	1	1	7	2	3	0	14713	28	0	38.7611	0	0
UL	3.40341	340	3	1	8	1	2	3	0	1943	26	0	38.7429 	0	0
DL	3.40364	340	3	2	1	7	2	3	0	14713	28	0	38.7472	0	0
DL	3.40389	340	3	3	1	7	2	3	0	14713	28	0	38.7615	0	0
DL	3.40414	340	4	0	1	7	2	3	0	14713	28	0	38.7624	0	0
DL	3.40439	340	4	1	1	7	2	3	0	14713	28	0	38.7502	0	0
DL	3.40464	340	4	2	1	7	2	3	0	14713	28	0	38.7415	0	0
DL	3.40489	340	4	3	1	7	2	3	0	14713	28	0	38.6898	0	0
DL	3.40514	340	5	0	1	7	2	3	0	14713	28	0	38.6185	0	0
DL	3.40539	340	5	1	1	7	2	3	0	14713	28	0	38.6919	0	0
DL	3.40564	340	5	2	1	7	2	3	0	14713	28	0	38.6655	0	0
DL	3.40589	340	5	3	1	7	2	3	0	14713	28	0	38.748	0	0
DL	3.40614	340	6	0	1	7	2	3	0	14713	28	0	38.8127	0	0
DL	3.40639	340	6	1	1	7	2	3	0	14713	28	0	38.8258	0	0
DL	3.40664	340	6	2	1	7	2	3	0	14713	28	0	38.827	0	0
DL	3.40689	340	6	3	1	7	2	3	0	14713	28	0	38.8744	0	0
DL	3.40714	340	7	0	1	7	2	3	0	14713	28	0	38.8848	0	0
DL	3.40739	340	7	1	1	7	2	3	0	14713	28	0	38.8537	0	0
DL	3.40764	340	7	2	1	7	2	3	0	14713	28	0	38.9334	0	0
DL	3.40789	340	7	3	1	7	2	3	0	14713	28	0	38.9419	0	0
DL	3.40814	340	8	0	1	7	2	3	0	14713	28	0	38.9382	0	0
DL	3.40839	340	8	1	1	7	2	3	0	14713	28	0	38.9223	0	0
DL	3.40864	340	8	2	1	7	2	3	0	14713	28	0	38.9087	0	0
DL	3.40889	340	8	3	1	7	2	3	0	14713	28	0	38.9006	0	0
DL	3.40914	340	9	0	1	7	2	3	0	14713	28	0	38.9247	0	0
DL	3.40939	340	9	1	1	7	2	3	0	14713	28	0	38.8995	0	0
DL	3.40964	340	9	2	1	7	2	3	0	14713	28	0	38.94	0	0
DL	3.40989	340	9	3	1	7	2	3	0	14713	28	0	38.9911	0	0
DL	3.41014	341	0	0	1	7	2	3	0	14713	28	0	38.9548	0	0
DL	3.41039	341	0	1	1	7	2	3	0	14713	28	0	38.9205	0	0
DL	3.41064	341	0	2	1	7	2	3	0	14713	28	0	38.9774	0	0
DL	3.41089	341	0	3	1	7	2	3	0	14713	28	0	38.9756	0	0
DL	3.41114	341	1	0	1	7	2	3	0	14713	28	0	39.0017	0	0
DL	3.41139	341	1	1	1	7	2	3	0	14713	28	0	38.9463	0	0
DL	3.41164	341	1	2	1	7	2	3	0	14713	28	0	38.9434	0	0
DL	3.41189	341	1	3	1	7	2	3	0	14713	28	0	38.8992	0	0
DL	3.41214	341	2	0	1	7	2	3	0	14713	28	0	38.9157	0	0
DL	3.41239	341	2	1	1	7	2	3	0	14713	28	0	38.8915	0	0
DL	3.41264	341	2	2	1	7	2	3	0	14713	28	0	38.8346	0	0
DL	3.41289	341	2	3	1	7	2	3	0	14713	28	0	38.8652	0	0
DL	3.41314	341	3	0	1	7	2	3	0	14713	28	0	38.8534	0	0
DL	3.41339	341	3	1	1	7	2	3	0	14713	28	0	38.8033	0	0
DL	3.41364	341	3	2	1	7	2	3	0	14713	28	0	38.7503	0	0
UL	3.41366	341	3	2	8	1	2	3	0	2104	28	0	38.7511 	0	0
DL	3.41389	341	3	3	1	7	2	3	0	14713	28	0	38.7831	0	0
UL	3.41391	341	3	3	8	1	2	3	0	2104	28	0	38.8007 	0	0
DL	3.41414	341	4	0	1	7	2	3	0	14713	28	0	38.8284	0	0
UL	3.41416	341	4	0	8	1	2	3	0	2104	28	0	38.8495 	0	0
DL	3.41439	341	4	1	1	7	2	3	0	14713	28	0	38.8813	0	0
DL	3.41464	341	4	2	1	7	2	3	0	14713	28	0	38.8312	0	0
DL	3.41489	341	4	3	1	7	2	3	0	14713	28	0	38.7643	0	0
DL	3.41514	341	5	0	1	7	2	3	0	14713	28	0	38.6921	0	0
DL	3.41539	341	5	1	1	7	2	3	0	14713	28	0	38.6477	0	0
DL	3.41564	341	5	2	1	7	2	3	0	14713	28	0	38.6123	0	0
DL	3.41589	341	5	3	1	7	2	3	0	14713	28	0	38.5719	0	0
DL	3.41614	341	6	0	1	7	2	3	0	14713	28	0	38.5377	0	0
DL	3.41639	341	6	1	1	7	2	3	0	14713	28	0	38.563	0	0
DL	3.41664	341	6	2	1	7	2	3	0	14713	28	0	38.5503	0	0
DL	3.41689	341	6	3	1	7	2	3	0	14713	28	0	38.5189	0	0
DL	3.41714	341	7	0	1	7	2	3	0	14713	28	0	38.5111	0	0
DL	3.41739	341	7	1	1	7	2	3	0	14713	28	0	38.5178	0	0
DL	3.41764	341	7	2	1	7	2	3	0	14713	28	0	38.5352	0	0
DL	3.41789	341	7	3	1	7	2	3	0	14713	28	0	38.5136	0	0
DL	3.41814	341	8	0	1	7	2	3	0	14713	28	0	38.5264	0	0
DL	3.41839	341	8	1	1	7	2	3	0	14713	28	0	38.5765	0	0
DL	3.41864	341	8	2	1	7	2	3	0	14713	28	0	38.5601	0	0
DL	3.41889	341	8	3	1	7	2	3	0	14713	28	0	38.5709	0	0
DL	3.41914	341	9	0	1	7	2	3	0	14713	28	0	38.5999	0	0
DL	3.41939	341	9	1	1	7	2	3	0	14713	28	0	38.5853	0	0
DL	3.41964	341	9	2	1	7	2	3	0	14713	28	0	38.5754	0	0
DL	3.41989	341	9	3	1	7	2	3	0	14713	28	0	38.6137	0	0
DL	3.42014	342	0	0	1	7	2	3	0	14713	28	0	38.6385	0	0
DL	3.42039	342	0	1	1	7	2	3	0	14713	28	0	38.7079	0	0
DL	3.42064	342	0	2	1	7	2	3	0	14713	28	0	38.6947	0	0
DL	3.42089	342	0	3	1	7	2	3	0	14713	28	0	38.7303	0	0
DL	3.42114	342	1	0	1	7	2	3	0	14713	28	0	38.7399	0	0
DL	3.42139	342	1	1	1	7	2	3	0	14713	28	0	38.7104	0	0
DL	3.42164	342	1	2	1	7	2	3	0	14713	28	0	38.7257	0	0
DL	3.42189	342	1	3	1	7	2	3	0	14713	28	0	38.7784	0	0
DL	3.42214	342	2	0	1	7	2	3	0	14713	28	0	38.7824	0	0
DL	3.42239	342	2	1	1	7	2	3	0	14713	28	0	38.797	0	0
DL	3.42264	342	2	2	1	7	2	3	0	14713	28	0	38.8789	0	0
DL	3.42289	342	2	3	1	7	2	3	0	14713	28	0	38.8725	0	0
DL	3.42314	342	3	0	1	7	2	3	0	14713	28	0	38.8196	0	0
DL	3.42339	342	3	1	1	7	2	3	0	14713	28	0	38.8104	0	0
DL	3.42364	342	3	2	1	7	2	3	0	14713	28	0	38.828	0	0
DL	3.42389	342	3	3	1	7	2	3	0	14713	28	0	38.85	0	0
DL	3.42414	342	4	0	1	7	2	3	0	14713	28	0	38.7611	0	0
DL	3.42439	342	4	1	1	7	2	3	0	14713	28	0	38.6929	0	0
UL	3.42441	342	4	1	8	1	2	3	0	2104	28	0	38.7319 	0	0
DL	3.42464	342	4	2	1	7	2	3	0	14713	28	0	38.727	0	0
UL	3.42466	342	4	2	8	1	2	3	0	2104	28	0	38.7155 	0	0
DL	3.42489	342	4	3	1	7	2	3	0	14713	28	0	38.6896	0	0
UL	3.42491	342	4	3	8	1	2	3	0	2104	28	0	38.665 	0	0
DL	3.42514	342	5	0	1	7	2	3	0	14713	28	0	38.6577	0	0
DL	3.42539	342	5	1	1	7	2	3	0	14713	28	0	38.6937	0	0
DL	3.42564	342	5	2	1	7	2	3	0	14713	28	0	38.6591	0	0
DL	3.42589	342	5	3	1	7	2	3	0	14713	28	0	38.6952	0	0
DL	3.42614	342	6	0	1	7	2	3	0	14713	28	0	38.6932	0	0
DL	3.42639	342	6	1	1	7	2	3	0	14713	28	0	38.6944	0	0
DL	3.42664	342	6	2	1	7	2	3	0	14713	28	0	38.6783	0	0
DL	3.42689	342	6	3	1	7	2	3	0	14713	28	0	38.7147	0	0
DL	3.42714	342	7	0	1	7	2	3	0	14713	28	0	38.667	0	0
DL	3.42739	342	7	1	1	7	2	3	0	14713	28	0	38.6726	0	0
DL	3.42764	342	7	2	1	7	2	3	0	14713	28	0	38.6563	0	0
DL	3.42789	342	7	3	1	7	2	3	0	14713	28	0	38.7289	0	0
DL	3.42814	342	8	0	1	7	2	3	0	14713	28	0	38.7356	0	0
DL	3.42839	342	8	1	1	7	2	3	0	14713	28	0	38.7759	0	0
DL	3.42864	342	8	2	1	7	2	3	0	14713	28	0	38.8214	0	0
DL	3.42889	342	8	3	1	7	2	3	0	14713	28	0	38.8521	0	0
DL	3.42914	342	9	0	1	7	2	3	0	14713	28	0	38.83	0	0
DL	3.42939	342	9	1	1	7	2	3	0	14713	28	0	38.8284	0	0
DL	3.42964	342	9	2	1	7	2	3	0	14713	28	0	38.8571	0	0
DL	3.42989	342	9	3	1	7	2	3	0	14713	28	0	38.9059	0	0
DL	3.43014	343	0	0	1	7	2	3	0	14713	28	0	38.9478	0	0
DL	3.43039	343	0	1	1	7	2	3	0	14713	28	0	38.9708	0	0
DL	3.43064	343	0	2	1	7	2	3	0	14713	28	0	38.9678	0	0
DL	3.43089	343	0	3	1	7	2	3	0	14713	28	0	38.919	0	0
DL	3.43114	343	1	0	1	7	2	3	0	14713	28	0	38.9085	0	0
DL	3.43139	343	1	1	1	7	2	3	0	14713	28	0	38.8715	0	0
DL	3.43164	343	1	2	1	7	2	3	0	14713	28	0	38.7822	0	0
DL	3.43189	343	1	3	1	7	2	3	0	14713	28	0	38.7988	0	0
DL	3.43214	343	2	0	1	7	2	3	0	14713	28	0	38.7982	0	0
DL	3.43239	343	2	1	1	7	2	3	0	14713	28	0	38.7712	0	0
DL	3.43264	343	2	2	1	7	2	3	0	14713	28	0	38.7443	0	0
DL	3.43289	343	2	3	1	7	2	3	0	14713	28	0	38.754	0	0
DL	3.43314	343	3	0	1	7	2	3	0	14713	28	0	38.7735	0	0
DL	3.43339	343	3	1	1	7	2	3	0	14713	28	0	38.8682	0	0
DL	3.43364	343	3	2	1	7	2	3	0	14713	28	0	38.8895	0	0
DL	3.43389	343	3	3	1	7	2	3	0	14713	28	0	38.834	0	0
DL	3.43414	343	4	0	1	7	2	3	0	14713	28	0	38.8171	0	0
DL	3.43439	343	4	1	1	7	2	3	0	14713	28	0	38.7949	0	0
DL	3.43464	343	4	2	1	7	2	3	0	14713	28	0	38.8606	0	0
DL	3.43489	343	4	3	1	7	2	3	0	14713	28	0	38.8322	0	0
DL	3.43514	343	5	0	1	7	2	3	0	14713	28	0	38.837	0	0
UL	3.43516	343	5	0	8	1	2	3	0	2104	28	0	38.7613 	0	0
DL	3.43539	343	5	1	1	7	2	3	0	14713	28	0	38.8217	0	0
UL	3.43541	343	5	1	8	1	2	3	0	2104	28	0	38.8564 	0	0
DL	3.43564	343	5	2	1	7	2	3	0	14713	28	0	38.8272	0	0
UL	3.43566	343	5	2	8	1	2	3	0	2104	28	0	38.7968 	0	0
DL	3.43589	343	5	3	1	7	2	3	0	14713	28	0	38.8088	0	0
DL	3.43614	343	6	0	1	7	2	3	0	14713	28	0	38.8365	0	0
DL	3.43639	343	6	1	1	7	2	3	0	14713	28	0	38.8129	0	0
DL	3.43664	343	6	2	1	7	2	3	0	14713	28	0	38.7692	0	0
DL	3.43689	343	6	3	1	7	2	3	0	14713	28	0	38.7696	0	0
DL	3.43714	343	7	0	1	7	2	3	0	14713	28	0	38.7384	0	0
DL	3.43739	343	7	1	1	7	2	3	0	14713	28	0	38.7088	0	0
DL	3.43764	343	7	2	1	7	2	3	0	14713	28	0	38.6893	0	0
DL	3.43789	343	7	3	1	7	2	3	0	14713	28	0	38.7098	0	0
DL	3.43814	343	8	0	1	7	2	3	0	14713	28	0	38.7642	0	0
DL	3.43839	343	8	1	1	7	2	3	0	14713	28	0	38.7113	0	0
DL	3.43864	343	8	2	1	7	2	3	0	14713	28	0	38.715	0	0
DL	3.43889	343	8	3	1	7	2	3	0	14713	28	0	38.7126	0	0
DL	3.43914	343	9	0	1	7	2	3	0	14713	28	0	38.7222	0	0
DL	3.43939	343	9	1	1	7	2	3	0	14713	28	0	38.6535	0	0
DL	3.43964	343	9	2	1	7	2	3	0	14713	28	0	38.6642	0	0
DL	3.43989	343	9	3	1	7	2	3	0	14713	28	0	38.6338	0	0
DL	3.44014	344	0	0	1	7	2	3	0	14713	28	0	38.6132	0	0
