Time,NetEnergy,DiffEnergy
1.146,1378.58,1.2945e-06
1.14602,1378.65,0.0662636
1.14602,1378.65,8.63e-07
1.14623,1379.45,0.795201
1.14623,1379.45,4.315e-07
1.14625,1379.46,0.012401
1.14625,1379.46,1.2945e-06
1.14627,1379.53,0.0662636
1.14627,1379.53,8.63e-07
1.14648,1380.32,0.795201
1.14648,1380.32,4.315e-07
1.1465,1380.33,0.012401
1.1465,1380.33,1.2945e-06
1.14652,1380.4,0.0662636
1.14652,1380.4,8.63e-07
1.14671,1381.13,0.728933
1.14673,1381.14,0.00770573
1.14675,1381.15,0.012401
1.14675,1381.15,1.2945e-06
1.14677,1381.21,0.0662636
1.14677,1381.21,8.63e-07
1.14696,1381.94,0.728933
1.14698,1381.95,0.00770573
1.147,1381.96,0.012401
1.147,1381.96,1.2945e-06
1.14702,1382.03,0.0662636
1.14702,1382.03,8.63e-07
1.14723,1382.82,0.795201
1.14723,1382.82,4.315e-07
1.14725,1382.84,0.012401
1.14725,1382.84,1.2945e-06
1.14727,1382.9,0.0662636
1.14727,1382.9,8.63e-07
1.14748,1383.7,0.795201
1.14748,1383.7,4.315e-07
1.1475,1383.71,0.012401
1.1475,1383.71,1.2945e-06
1.14752,1383.78,0.0662636
1.14752,1383.78,8.63e-07
1.14773,1384.57,0.795201
1.14773,1384.57,4.315e-07
1.14775,1384.58,0.012401
1.14775,1384.58,1.2945e-06
1.14777,1384.65,0.0662636
1.14777,1384.65,8.63e-07
1.14798,1385.45,0.795201
1.14798,1385.45,4.315e-07
1.148,1385.46,0.012401
1.148,1385.46,1.2945e-06
1.14802,1385.52,0.0662636
1.14802,1385.52,8.63e-07
1.14823,1386.32,0.795201
1.14823,1386.32,4.315e-07
1.14825,1386.33,0.012401
1.14825,1386.33,1.2945e-06
1.14827,1386.4,0.0662636
1.14827,1386.4,8.63e-07
1.14848,1387.19,0.795201
1.14848,1387.19,4.315e-07
1.1485,1387.21,0.012401
1.1485,1387.21,1.2945e-06
1.14852,1387.27,0.0662636
1.14852,1387.27,8.63e-07
1.14873,1388.07,0.795201
1.14873,1388.07,4.315e-07
1.14875,1388.08,0.012401
1.14875,1388.08,1.2945e-06
1.14877,1388.15,0.0662636
1.14877,1388.15,8.63e-07
1.14898,1388.94,0.795201
1.14898,1388.94,4.315e-07
1.149,1388.95,0.012401
1.149,1388.95,1.2945e-06
1.14902,1389.02,0.0662636
1.14902,1389.02,8.63e-07
1.14923,1389.82,0.795201
1.14923,1389.82,4.315e-07
1.14925,1389.83,0.012401
1.14925,1389.83,1.2945e-06
1.14927,1389.89,0.0662636
1.14927,1389.89,8.63e-07
1.14948,1390.69,0.795201
1.14948,1390.69,4.315e-07
1.1495,1390.7,0.012401
1.1495,1390.7,1.2945e-06
1.14952,1390.77,0.0662636
1.14952,1390.77,8.63e-07
1.14973,1391.56,0.795201
1.14973,1391.56,4.315e-07
1.14975,1391.58,0.012401
1.14975,1391.58,1.2945e-06
1.14977,1391.64,0.0662636
1.14977,1391.64,8.63e-07
1.14998,1392.44,0.795201
1.14998,1392.44,4.315e-07
1.15,1392.45,0.012401
1.15,1392.45,1.2945e-06
1.15002,1392.52,0.0662636
1.15002,1392.52,8.63e-07
1.15023,1393.31,0.795201
1.15023,1393.31,4.315e-07
1.15025,1393.32,0.012401
1.15025,1393.32,1.2945e-06
1.15027,1393.39,0.0662636
1.15027,1393.39,8.63e-07
1.15048,1394.19,0.795201
1.15048,1394.19,4.315e-07
1.1505,1394.2,0.012401
1.1505,1394.2,1.2945e-06
1.15052,1394.26,0.0662636
1.15052,1394.26,8.63e-07
1.15073,1395.06,0.795201
1.15073,1395.06,4.315e-07
1.15075,1395.07,0.012401
1.15075,1395.07,1.2945e-06
1.15077,1395.14,0.0662636
1.15077,1395.14,8.63e-07
1.15098,1395.93,0.795201
1.15098,1395.93,4.315e-07
1.151,1395.95,0.012401
1.151,1395.95,1.2945e-06
1.15102,1396.01,0.0662636
1.15102,1396.01,8.63e-07
1.15123,1396.81,0.795201
1.15123,1396.81,4.315e-07
1.15125,1396.82,0.012401
1.15125,1396.82,1.2945e-06
1.15127,1396.89,0.0662636
1.15127,1396.89,8.63e-07
1.15148,1397.68,0.795201
1.15148,1397.68,4.315e-07
1.1515,1397.69,0.012401
1.1515,1397.69,1.2945e-06
1.15152,1397.76,0.0662636
1.15152,1397.76,8.63e-07
1.15173,1398.55,0.795201
1.15173,1398.55,4.315e-07
1.15175,1398.57,0.012401
1.15175,1398.57,1.2945e-06
1.15177,1398.63,0.0662636
1.15177,1398.63,8.63e-07
1.15198,1399.43,0.795201
1.15198,1399.43,4.315e-07
1.152,1399.44,0.012401
1.152,1399.44,1.2945e-06
1.15202,1399.51,0.0662636
1.15202,1399.51,8.63e-07
1.15223,1400.3,0.795201
1.15223,1400.3,4.315e-07
1.15225,1400.31,0.012401
1.15225,1400.31,1.2945e-06
1.15227,1400.38,0.0662636
1.15227,1400.38,8.63e-07
1.15248,1401.18,0.795201
1.15248,1401.18,4.315e-07
1.1525,1401.19,0.012401
1.1525,1401.19,1.2945e-06
1.15252,1401.25,0.0662636
1.15252,1401.25,8.63e-07
1.15273,1402.05,0.795201
1.15273,1402.05,4.315e-07
1.15275,1402.06,0.012401
1.15275,1402.06,1.2945e-06
1.15277,1402.13,0.0662636
1.15277,1402.13,8.63e-07
1.15298,1402.92,0.795201
1.15298,1402.92,4.315e-07
1.153,1402.94,0.012401
1.153,1402.94,1.2945e-06
1.15302,1403,0.0662636
1.15302,1403,8.63e-07
1.15323,1403.8,0.795201
1.15323,1403.8,4.315e-07
1.15325,1403.81,0.012401
1.15325,1403.81,1.2945e-06
1.15327,1403.88,0.0662636
1.15327,1403.88,8.63e-07
1.15348,1404.67,0.795201
1.15348,1404.67,4.315e-07
1.1535,1404.68,0.012401
1.1535,1404.68,1.2945e-06
1.15352,1404.75,0.0662636
1.15352,1404.75,8.63e-07
1.15373,1405.55,0.795201
1.15373,1405.55,4.315e-07
1.15375,1405.56,0.012401
1.15375,1405.56,1.2945e-06
1.15377,1405.62,0.0662636
1.15377,1405.62,8.63e-07
1.15398,1406.42,0.795201
1.15398,1406.42,4.315e-07
1.154,1406.43,0.012401
1.154,1406.43,1.2945e-06
1.15402,1406.5,0.0662636
1.15402,1406.5,8.63e-07
1.15423,1407.29,0.795201
1.15423,1407.29,4.315e-07
1.15425,1407.31,0.012401
1.15425,1407.31,1.2945e-06
1.15427,1407.37,0.0662636
1.15427,1407.37,8.63e-07
1.15448,1408.17,0.795201
1.15448,1408.17,4.315e-07
1.1545,1408.18,0.012401
1.1545,1408.18,1.2945e-06
1.15452,1408.25,0.0662636
1.15452,1408.25,8.63e-07
1.15473,1409.04,0.795201
1.15473,1409.04,4.315e-07
1.15475,1409.05,0.012401
1.15475,1409.05,1.2945e-06
1.15477,1409.12,0.0662636
1.15477,1409.12,8.63e-07
1.15498,1409.91,0.795201
1.15498,1409.91,4.315e-07
1.155,1409.93,0.012401
1.155,1409.93,1.2945e-06
1.15502,1409.99,0.0662636
1.15502,1409.99,8.63e-07
1.15523,1410.79,0.795201
1.15523,1410.79,4.315e-07
1.15525,1410.8,0.012401
1.15525,1410.8,1.2945e-06
1.15527,1410.87,0.0662636
1.15527,1410.87,8.63e-07
1.15548,1411.66,0.795201
1.15548,1411.66,4.315e-07
1.1555,1411.67,0.012401
1.1555,1411.67,1.2945e-06
1.15552,1411.74,0.0662636
1.15552,1411.74,8.63e-07
1.15573,1412.54,0.795201
1.15573,1412.54,4.315e-07
1.15575,1412.55,0.012401
1.15575,1412.55,1.2945e-06
1.15577,1412.61,0.0662636
1.15577,1412.61,8.63e-07
1.15598,1413.41,0.795201
1.15598,1413.41,4.315e-07
1.156,1413.42,0.012401
1.156,1413.42,1.2945e-06
1.15602,1413.49,0.0662636
1.15602,1413.49,8.63e-07
1.15621,1414.22,0.728933
1.15621,1414.22,8.63e-07
1.15623,1414.23,0.0124003
1.15623,1414.23,4.315e-07
1.15625,1414.24,0.012401
1.15625,1414.24,1.2945e-06
1.15627,1414.31,0.0662636
1.15627,1414.31,8.63e-07
1.15646,1415.04,0.728933
1.15646,1415.04,8.63e-07
1.15648,1415.05,0.0124003
1.15648,1415.05,4.315e-07
1.1565,1415.06,0.012401
1.1565,1415.06,1.2945e-06
1.15652,1415.13,0.0662636
1.15652,1415.13,8.63e-07
1.15671,1415.86,0.728933
1.15671,1415.86,8.63e-07
1.15673,1415.87,0.0124003
1.15673,1415.87,4.315e-07
1.15675,1415.88,0.012401
1.15675,1415.88,1.2945e-06
1.15677,1415.95,0.0662636
1.15677,1415.95,8.63e-07
1.15698,1416.74,0.795201
1.15698,1416.74,4.315e-07
1.157,1416.76,0.012401
1.157,1416.76,1.2945e-06
1.15702,1416.82,0.0662636
1.15702,1416.82,8.63e-07
1.15721,1417.55,0.728933
1.15723,1417.56,0.00770573
1.15725,1417.57,0.012401
1.15725,1417.57,1.2945e-06
1.15727,1417.64,0.0662636
1.15727,1417.64,8.63e-07
1.15746,1418.37,0.728933
1.15748,1418.37,0.00770573
1.1575,1418.39,0.012401
1.1575,1418.39,1.2945e-06
1.15752,1418.45,0.0662636
1.15752,1418.45,8.63e-07
1.15773,1419.25,0.795201
1.15773,1419.25,4.315e-07
1.15775,1419.26,0.012401
1.15775,1419.26,1.2945e-06
1.15777,1419.33,0.0662636
1.15777,1419.33,8.63e-07
1.15798,1420.12,0.795201
1.15798,1420.12,4.315e-07
1.158,1420.13,0.012401
1.158,1420.13,1.2945e-06
1.15802,1420.2,0.0662636
1.15802,1420.2,8.63e-07
1.15823,1421,0.795201
1.15823,1421,4.315e-07
1.15825,1421.01,0.012401
1.15825,1421.01,1.2945e-06
1.15827,1421.07,0.0662636
1.15827,1421.07,8.63e-07
1.15848,1421.87,0.795201
1.15848,1421.87,4.315e-07
1.1585,1421.88,0.012401
1.1585,1421.88,1.2945e-06
1.15852,1421.95,0.0662636
1.15852,1421.95,8.63e-07
1.15873,1422.74,0.795201
1.15873,1422.74,4.315e-07
1.15875,1422.76,0.012401
1.15875,1422.76,1.2945e-06
1.15877,1422.82,0.0662636
1.15877,1422.82,8.63e-07
1.15898,1423.62,0.795201
1.15898,1423.62,4.315e-07
1.159,1423.63,0.012401
1.159,1423.63,1.2945e-06
1.15902,1423.7,0.0662636
1.15902,1423.7,8.63e-07
1.15923,1424.49,0.795201
1.15923,1424.49,4.315e-07
1.15925,1424.5,0.012401
1.15925,1424.5,1.2945e-06
1.15927,1424.57,0.0662636
1.15927,1424.57,8.63e-07
1.15948,1425.37,0.795201
1.15948,1425.37,4.315e-07
1.1595,1425.38,0.012401
1.1595,1425.38,1.2945e-06
1.15952,1425.44,0.0662636
1.15952,1425.44,8.63e-07
1.15973,1426.24,0.795201
1.15973,1426.24,4.315e-07
1.15975,1426.25,0.012401
1.15975,1426.25,1.2945e-06
1.15977,1426.32,0.0662636
1.15977,1426.32,8.63e-07
1.15998,1427.11,0.795201
1.15998,1427.11,4.315e-07
1.16,1427.13,0.012401
1.16,1427.13,1.2945e-06
1.16002,1427.19,0.0662636
1.16002,1427.19,8.63e-07
1.16023,1427.99,0.795201
1.16023,1427.99,4.315e-07
1.16025,1428,0.012401
1.16025,1428,1.2945e-06
1.16027,1428.07,0.0662636
1.16027,1428.07,8.63e-07
1.16048,1428.86,0.795201
1.16048,1428.86,4.315e-07
1.1605,1428.87,0.012401
1.1605,1428.87,1.2945e-06
1.16052,1428.94,0.0662636
1.16052,1428.94,8.63e-07
1.16073,1429.73,0.795201
1.16073,1429.73,4.315e-07
1.16075,1429.75,0.012401
1.16075,1429.75,1.2945e-06
1.16077,1429.81,0.0662636
1.16077,1429.81,8.63e-07
1.16098,1430.61,0.795201
1.16098,1430.61,4.315e-07
1.161,1430.62,0.012401
1.161,1430.62,1.2945e-06
1.16102,1430.69,0.0662636
1.16102,1430.69,8.63e-07
1.16123,1431.48,0.795201
1.16123,1431.48,4.315e-07
1.16125,1431.49,0.012401
1.16125,1431.49,1.2945e-06
1.16127,1431.56,0.0662636
1.16127,1431.56,8.63e-07
1.16148,1432.36,0.795201
1.16148,1432.36,4.315e-07
1.1615,1432.37,0.012401
1.1615,1432.37,1.2945e-06
1.16152,1432.44,0.0662636
1.16152,1432.44,8.63e-07
1.16173,1433.23,0.795201
1.16173,1433.23,4.315e-07
1.16175,1433.24,0.012401
1.16175,1433.24,1.2945e-06
1.16177,1433.31,0.0662636
1.16177,1433.31,8.63e-07
1.16198,1434.1,0.795201
1.16198,1434.1,4.315e-07
1.162,1434.12,0.012401
1.162,1434.12,1.2945e-06
1.16202,1434.18,0.0662636
1.16202,1434.18,8.63e-07
1.16223,1434.98,0.795201
1.16223,1434.98,4.315e-07
1.16225,1434.99,0.012401
1.16225,1434.99,1.2945e-06
1.16227,1435.06,0.0662636
1.16227,1435.06,8.63e-07
1.16248,1435.85,0.795201
1.16248,1435.85,4.315e-07
1.1625,1435.86,0.012401
1.1625,1435.86,1.2945e-06
1.16252,1435.93,0.0662636
1.16252,1435.93,8.63e-07
1.16273,1436.73,0.795201
1.16273,1436.73,4.315e-07
1.16275,1436.74,0.012401
1.16275,1436.74,1.2945e-06
1.16277,1436.8,0.0662636
1.16277,1436.8,8.63e-07
1.16298,1437.6,0.795201
1.16298,1437.6,4.315e-07
1.163,1437.61,0.012401
1.163,1437.61,1.2945e-06
1.16302,1437.68,0.0662636
1.16302,1437.68,8.63e-07
1.16323,1438.47,0.795201
1.16323,1438.47,4.315e-07
1.16325,1438.49,0.012401
1.16325,1438.49,1.2945e-06
1.16327,1438.55,0.0662636
1.16327,1438.55,8.63e-07
1.16348,1439.35,0.795201
1.16348,1439.35,4.315e-07
1.1635,1439.36,0.012401
1.1635,1439.36,1.2945e-06
1.16352,1439.43,0.0662636
1.16352,1439.43,8.63e-07
1.16373,1440.22,0.795201
1.16373,1440.22,4.315e-07
1.16375,1440.23,0.012401
1.16375,1440.23,1.2945e-06
1.16377,1440.3,0.0662636
1.16377,1440.3,8.63e-07
1.16398,1441.1,0.795201
1.16398,1441.1,4.315e-07
1.164,1441.11,0.012401
1.164,1441.11,1.2945e-06
1.16402,1441.17,0.0662636
1.16402,1441.17,8.63e-07
1.16423,1441.97,0.795201
1.16423,1441.97,4.315e-07
1.16425,1441.98,0.012401
1.16425,1441.98,1.2945e-06
1.16427,1442.05,0.0662636
1.16427,1442.05,8.63e-07
1.16448,1442.84,0.795201
1.16448,1442.84,4.315e-07
1.1645,1442.86,0.012401
1.1645,1442.86,1.2945e-06
1.16452,1442.92,0.0662636
1.16452,1442.92,8.63e-07
1.16473,1443.72,0.795201
1.16473,1443.72,4.315e-07
1.16475,1443.73,0.012401
1.16475,1443.73,1.2945e-06
1.16477,1443.8,0.0662636
1.16477,1443.8,8.63e-07
1.16498,1444.59,0.795201
1.16498,1444.59,4.315e-07
1.165,1444.6,0.012401
1.165,1444.6,1.2945e-06
1.16502,1444.67,0.0662636
1.16502,1444.67,8.63e-07
1.16523,1445.46,0.795201
1.16523,1445.46,4.315e-07
1.16525,1445.48,0.012401
1.16525,1445.48,1.2945e-06
1.16527,1445.54,0.0662636
1.16527,1445.54,8.63e-07
1.16548,1446.34,0.795201
1.16548,1446.34,4.315e-07
1.1655,1446.35,0.012401
1.1655,1446.35,1.2945e-06
1.16552,1446.42,0.0662636
1.16552,1446.42,8.63e-07
1.16573,1447.21,0.795201
1.16573,1447.21,4.315e-07
1.16575,1447.22,0.012401
1.16575,1447.22,1.2945e-06
1.16577,1447.29,0.0662636
1.16577,1447.29,8.63e-07
1.16598,1448.09,0.795201
1.16598,1448.09,4.315e-07
1.166,1448.1,0.012401
1.166,1448.1,1.2945e-06
1.16602,1448.16,0.0662636
1.16602,1448.16,8.63e-07
1.16623,1448.96,0.795201
1.16623,1448.96,4.315e-07
1.16625,1448.97,0.012401
1.16625,1448.97,1.2945e-06
1.16627,1449.04,0.0662636
1.16627,1449.04,8.63e-07
1.16648,1449.83,0.795201
1.16648,1449.83,4.315e-07
1.1665,1449.85,0.012401
1.1665,1449.85,1.2945e-06
1.16652,1449.91,0.0662636
1.16652,1449.91,8.63e-07
1.16673,1450.71,0.795201
1.16673,1450.71,4.315e-07
1.16675,1450.72,0.012401
1.16675,1450.72,1.2945e-06
1.16677,1450.79,0.0662636
1.16677,1450.79,8.63e-07
1.16696,1451.52,0.728933
1.16696,1451.52,8.63e-07
1.16698,1451.53,0.0124003
1.16698,1451.53,4.315e-07
1.167,1451.54,0.012401
1.167,1451.54,1.2945e-06
1.16702,1451.61,0.0662636
1.16702,1451.61,8.63e-07
1.16721,1452.34,0.728933
1.16721,1452.34,8.63e-07
1.16723,1452.35,0.0124003
1.16723,1452.35,4.315e-07
1.16725,1452.36,0.012401
1.16725,1452.36,1.2945e-06
1.16727,1452.43,0.0662636
1.16727,1452.43,8.63e-07
1.16746,1453.16,0.728933
1.16746,1453.16,8.63e-07
1.16748,1453.17,0.0124003
1.16748,1453.17,4.315e-07
1.1675,1453.18,0.012401
1.1675,1453.18,1.2945e-06
1.16752,1453.25,0.0662636
1.16752,1453.25,8.63e-07
1.16773,1454.04,0.795201
1.16773,1454.04,4.315e-07
1.16775,1454.05,0.012401
1.16775,1454.05,1.2945e-06
1.16777,1454.12,0.0662636
1.16777,1454.12,8.63e-07
1.16789,1454.58,0.463864
1.16798,1454.62,0.0385269
1.168,1454.64,0.012401
1.168,1454.64,1.2945e-06
1.16802,1454.7,0.0662636
1.16802,1454.7,8.63e-07
1.16823,1455.5,0.795201
1.16823,1455.5,4.315e-07
1.16825,1455.51,0.012401
1.16825,1455.51,1.2945e-06
1.16827,1455.58,0.0662636
1.16827,1455.58,8.63e-07
1.16848,1456.37,0.795201
1.16848,1456.37,4.315e-07
1.1685,1456.38,0.012401
1.1685,1456.38,1.2945e-06
1.16852,1456.45,0.0662636
1.16852,1456.45,8.63e-07
1.16873,1457.24,0.795201
1.16873,1457.24,4.315e-07
1.16875,1457.26,0.012401
1.16875,1457.26,1.2945e-06
1.16877,1457.32,0.0662636
1.16877,1457.32,8.63e-07
1.16898,1458.12,0.795201
1.16898,1458.12,4.315e-07
1.169,1458.13,0.012401
1.169,1458.13,1.2945e-06
1.16902,1458.2,0.0662636
1.16902,1458.2,8.63e-07
1.16923,1458.99,0.795201
1.16923,1458.99,4.315e-07
1.16925,1459,0.012401
1.16925,1459,1.2945e-06
1.16927,1459.07,0.0662636
1.16927,1459.07,8.63e-07
1.16948,1459.87,0.795201
1.16948,1459.87,4.315e-07
1.1695,1459.88,0.012401
1.1695,1459.88,1.2945e-06
1.16952,1459.94,0.0662636
1.16952,1459.94,8.63e-07
1.16973,1460.74,0.795201
1.16973,1460.74,4.315e-07
1.16975,1460.75,0.012401
1.16975,1460.75,1.2945e-06
1.16977,1460.82,0.0662636
1.16977,1460.82,8.63e-07
1.16998,1461.61,0.795201
1.16998,1461.61,4.315e-07
1.17,1461.63,0.012401
1.17,1461.63,1.2945e-06
1.17002,1461.69,0.0662636
1.17002,1461.69,8.63e-07
1.17023,1462.49,0.795201
1.17023,1462.49,4.315e-07
1.17025,1462.5,0.012401
1.17025,1462.5,1.2945e-06
1.17027,1462.57,0.0662636
1.17027,1462.57,8.63e-07
1.17048,1463.36,0.795201
1.17048,1463.36,4.315e-07
1.1705,1463.37,0.012401
1.1705,1463.37,1.2945e-06
1.17052,1463.44,0.0662636
1.17052,1463.44,8.63e-07
1.17073,1464.24,0.795201
1.17073,1464.24,4.315e-07
1.17075,1464.25,0.012401
1.17075,1464.25,1.2945e-06
1.17077,1464.31,0.0662636
1.17077,1464.31,8.63e-07
1.17098,1465.11,0.795201
1.17098,1465.11,4.315e-07
1.171,1465.12,0.012401
1.171,1465.12,1.2945e-06
1.17102,1465.19,0.0662636
1.17102,1465.19,8.63e-07
1.17123,1465.98,0.795201
1.17123,1465.98,4.315e-07
1.17125,1466,0.012401
1.17125,1466,1.2945e-06
1.17127,1466.06,0.0662636
1.17127,1466.06,8.63e-07
1.17148,1466.86,0.795201
1.17148,1466.86,4.315e-07
1.1715,1466.87,0.012401
1.1715,1466.87,1.2945e-06
1.17152,1466.94,0.0662636
1.17152,1466.94,8.63e-07
1.17173,1467.73,0.795201
1.17173,1467.73,4.315e-07
1.17175,1467.74,0.012401
1.17175,1467.74,1.2945e-06
1.17177,1467.81,0.0662636
1.17177,1467.81,8.63e-07
1.17198,1468.6,0.795201
1.17198,1468.6,4.315e-07
1.172,1468.62,0.012401
1.172,1468.62,1.2945e-06
1.17202,1468.68,0.0662636
1.17202,1468.68,8.63e-07
1.17223,1469.48,0.795201
1.17223,1469.48,4.315e-07
1.17225,1469.49,0.012401
1.17225,1469.49,1.2945e-06
1.17227,1469.56,0.0662636
1.17227,1469.56,8.63e-07
1.17248,1470.35,0.795201
1.17248,1470.35,4.315e-07
1.1725,1470.36,0.012401
1.1725,1470.36,1.2945e-06
1.17252,1470.43,0.0662636
1.17252,1470.43,8.63e-07
1.17273,1471.23,0.795201
1.17273,1471.23,4.315e-07
1.17275,1471.24,0.012401
1.17275,1471.24,1.2945e-06
1.17277,1471.3,0.0662636
1.17277,1471.3,8.63e-07
1.17298,1472.1,0.795201
1.17298,1472.1,4.315e-07
1.173,1472.11,0.012401
1.173,1472.11,1.2945e-06
1.17302,1472.18,0.0662636
1.17302,1472.18,8.63e-07
1.17323,1472.97,0.795201
1.17323,1472.97,4.315e-07
1.17325,1472.99,0.012401
1.17325,1472.99,1.2945e-06
1.17327,1473.05,0.0662636
1.17327,1473.05,8.63e-07
1.17348,1473.85,0.795201
1.17348,1473.85,4.315e-07
1.1735,1473.86,0.012401
1.1735,1473.86,1.2945e-06
1.17352,1473.93,0.0662636
1.17352,1473.93,8.63e-07
1.17373,1474.72,0.795201
1.17373,1474.72,4.315e-07
1.17375,1474.73,0.012401
1.17375,1474.73,1.2945e-06
1.17377,1474.8,0.0662636
1.17377,1474.8,8.63e-07
1.17398,1475.6,0.795201
1.17398,1475.6,4.315e-07
1.174,1475.61,0.012401
1.174,1475.61,1.2945e-06
1.17402,1475.67,0.0662636
1.17402,1475.67,8.63e-07
1.17423,1476.47,0.795201
1.17423,1476.47,4.315e-07
1.17425,1476.48,0.012401
1.17425,1476.48,1.2945e-06
1.17427,1476.55,0.0662636
1.17427,1476.55,8.63e-07
1.17448,1477.34,0.795201
1.17448,1477.34,4.315e-07
1.1745,1477.36,0.012401
1.1745,1477.36,1.2945e-06
1.17452,1477.42,0.0662636
1.17452,1477.42,8.63e-07
1.17473,1478.22,0.795201
1.17473,1478.22,4.315e-07
1.17475,1478.23,0.012401
1.17475,1478.23,1.2945e-06
1.17477,1478.3,0.0662636
1.17477,1478.3,8.63e-07
1.17498,1479.09,0.795201
1.17498,1479.09,4.315e-07
1.175,1479.1,0.012401
1.175,1479.1,1.2945e-06
1.17502,1479.17,0.0662636
1.17502,1479.17,8.63e-07
1.17523,1479.96,0.795201
1.17523,1479.96,4.315e-07
1.17525,1479.98,0.012401
1.17525,1479.98,1.2945e-06
1.17527,1480.04,0.0662636
1.17527,1480.04,8.63e-07
1.17548,1480.84,0.795201
1.17548,1480.84,4.315e-07
1.1755,1480.85,0.012401
1.1755,1480.85,1.2945e-06
1.17552,1480.92,0.0662636
1.17552,1480.92,8.63e-07
1.17573,1481.71,0.795201
1.17573,1481.71,4.315e-07
1.17575,1481.72,0.012401
1.17575,1481.72,1.2945e-06
1.17577,1481.79,0.0662636
1.17577,1481.79,8.63e-07
1.17598,1482.59,0.795201
1.17598,1482.59,4.315e-07
1.176,1482.6,0.012401
1.176,1482.6,1.2945e-06
1.17602,1482.67,0.0662636
1.17602,1482.67,8.63e-07
1.17623,1483.46,0.795201
1.17623,1483.46,4.315e-07
1.17625,1483.47,0.012401
1.17625,1483.47,1.2945e-06
1.17627,1483.54,0.0662636
1.17627,1483.54,8.63e-07
1.17648,1484.33,0.795201
1.17648,1484.33,4.315e-07
1.1765,1484.35,0.012401
1.1765,1484.35,1.2945e-06
1.17652,1484.41,0.0662636
1.17652,1484.41,8.63e-07
1.17673,1485.21,0.795201
1.17673,1485.21,4.315e-07
1.17675,1485.22,0.012401
1.17675,1485.22,1.2945e-06
1.17677,1485.29,0.0662636
1.17677,1485.29,8.63e-07
1.17698,1486.08,0.795201
1.17698,1486.08,4.315e-07
1.177,1486.09,0.012401
1.177,1486.09,1.2945e-06
1.17702,1486.16,0.0662636
1.17702,1486.16,8.63e-07
1.17723,1486.96,0.795201
1.17723,1486.96,4.315e-07
1.17725,1486.97,0.012401
1.17725,1486.97,1.2945e-06
1.17727,1487.03,0.0662636
1.17727,1487.03,8.63e-07
1.17748,1487.83,0.795201
1.17748,1487.83,4.315e-07
1.1775,1487.84,0.012401
1.1775,1487.84,1.2945e-06
1.17752,1487.91,0.0662636
1.17752,1487.91,8.63e-07
1.17771,1488.64,0.728933
1.17771,1488.64,8.63e-07
1.17773,1488.65,0.0124003
1.17773,1488.65,4.315e-07
1.17775,1488.66,0.012401
1.17775,1488.66,1.2945e-06
1.17777,1488.73,0.0662636
1.17777,1488.73,8.63e-07
1.17796,1489.46,0.728933
1.17796,1489.46,8.63e-07
1.17798,1489.47,0.0124003
1.17798,1489.47,4.315e-07
1.178,1489.48,0.012401
1.178,1489.48,1.2945e-06
1.17802,1489.55,0.0662636
1.17802,1489.55,8.63e-07
1.17821,1490.28,0.728933
1.17821,1490.28,8.63e-07
1.17823,1490.29,0.0124003
1.17823,1490.29,4.315e-07
1.17825,1490.3,0.012401
1.17825,1490.3,1.2945e-06
1.17827,1490.37,0.0662636
1.17827,1490.37,8.63e-07
1.17848,1491.16,0.795201
1.17848,1491.16,4.315e-07
1.1785,1491.18,0.012401
1.1785,1491.18,1.2945e-06
1.17852,1491.24,0.0662636
1.17852,1491.24,8.63e-07
1.17864,1491.71,0.463864
1.17873,1491.74,0.0385269
1.17875,1491.76,0.012401
1.17875,1491.76,1.2945e-06
1.17877,1491.82,0.0662636
1.17877,1491.82,8.63e-07
1.17898,1492.62,0.795201
1.17898,1492.62,4.315e-07
1.179,1492.63,0.012401
1.179,1492.63,1.2945e-06
1.17902,1492.7,0.0662636
1.17902,1492.7,8.63e-07
1.17923,1493.49,0.795201
1.17923,1493.49,4.315e-07
1.17925,1493.5,0.012401
1.17925,1493.5,1.2945e-06
1.17927,1493.57,0.0662636
1.17927,1493.57,8.63e-07
1.17948,1494.37,0.795201
1.17948,1494.37,4.315e-07
1.1795,1494.38,0.012401
1.1795,1494.38,1.2945e-06
1.17952,1494.44,0.0662636
1.17952,1494.44,8.63e-07
1.17973,1495.24,0.795201
1.17973,1495.24,4.315e-07
1.17975,1495.25,0.012401
1.17975,1495.25,1.2945e-06
1.17977,1495.32,0.0662636
1.17977,1495.32,8.63e-07
1.17998,1496.11,0.795201
1.17998,1496.11,4.315e-07
1.18,1496.13,0.012401
1.18,1496.13,1.2945e-06
1.18002,1496.19,0.0662636
1.18002,1496.19,8.63e-07
1.18023,1496.99,0.795201
1.18023,1496.99,4.315e-07
1.18025,1497,0.012401
1.18025,1497,1.2945e-06
1.18027,1497.07,0.0662636
1.18027,1497.07,8.63e-07
1.18048,1497.86,0.795201
1.18048,1497.86,4.315e-07
1.1805,1497.87,0.012401
1.1805,1497.87,1.2945e-06
1.18052,1497.94,0.0662636
1.18052,1497.94,8.63e-07
1.18073,1498.74,0.795201
1.18073,1498.74,4.315e-07
1.18075,1498.75,0.012401
1.18075,1498.75,1.2945e-06
1.18077,1498.81,0.0662636
1.18077,1498.81,8.63e-07
1.18098,1499.61,0.795201
1.18098,1499.61,4.315e-07
1.181,1499.62,0.012401
1.181,1499.62,1.2945e-06
1.18102,1499.69,0.0662636
1.18102,1499.69,8.63e-07
1.18123,1500.48,0.795201
